FinishTime,ArrivalTime,ServiceTime
4205.28,4194.03,0
4206.28,4194.03,0
4207.85,4194.77,0
4209.02,4196.88,0
4213.72,4211.69,0
4214.72,4211.69,0
4216.01,4212.39,0
4217.01,4212.39,0
4218.33,4212.43,0
4219.33,4212.43,0
4220.86,4212.72,0
4222.07,4215.01,0
4224.41,4219.86,0
4225.57,4221.07,0
4227.29,4222.49,0
4228.29,4222.49,0
4230.49,4224.57,0
4231.98,4225.71,0
4234.42,4230.98,0
4235.42,4230.98,0
4236.66,4232.98,0
4238.77,4233.42,0
4240.43,4235.58,0
4241.43,4235.58,0
4243.6,4239.43,0
4245.47,4241.44,0
4246.47,4241.44,0
4249,4241.84,0
4251.46,4244.47,0
4252.65,4247.16,0
4254.1,4248,0
4255.1,4248,0
4256.65,4249.79,0
4258.23,4250.46,0
4259.88,4251.65,0
4260.88,4251.65,0
4262.32,4253.1,0
4263.99,4257.23,0
4264.99,4257.23,0
4265.99,4257.23,0
4267.44,4258.88,0
4268.93,4261.32,0
4270.17,4262.39,0
4271.17,4262.39,0
4274.24,4269.17,0
4275.24,4269.17,0
4276.39,4272.06,0
4277.39,4272.06,0
4278.81,4272.29,0
4279.81,4272.29,0
4280.81,4272.29,0
4283.81,4280.85,0
4284.99,4281.72,0
4286.87,4282.81,0
4287.87,4282.81,0
4288.87,4282.81,0
4289.87,4282.81,0
4291.51,4285.02,0
4294.39,4291.75,0
4295.72,4292.64,0
4296.72,4292.64,0
4297.72,4292.64,0
4299.65,4293.39,0
4300.65,4293.39,0
4302.31,4298.01,0
4303.67,4298.31,0
4306.72,4301.31,0
4307.72,4301.31,0
4308.72,4301.31,0
4311.88,4309.3,0
4313.3,4309.53,0
4314.3,4309.53,0
4315.3,4309.53,0
4316.3,4309.53,0
4318.4,4312.3,0
4320.02,4316.61,0
4321.02,4316.61,0
4322.7,4317.4,0
4323.7,4317.4,0
4325.08,4319.02,0
4326.4,4321.17,0
4327.4,4321.17,0
4329.33,4321.7,0
4332.02,4328.05,0
4333.78,4328.33,0
4334.78,4328.33,0
4336.66,4329.93,0
4338.13,4330.52,0
4340.15,4335.66,0
4342.87,4339.1,0
4345.97,4341.03,0
4346.97,4341.03,0
4351.21,4348.43,0
4352.21,4348.43,0
4353.21,4348.43,0
4354.39,4349.22,0
4355.47,4349.27,0
4356.47,4349.27,0
4357.72,4349.99,0
4359.04,4350.21,0
4360.04,4350.21,0
4367.66,4365.85,0
4372.09,4369.15,0
4373.22,4369.69,0
4375.39,4371.09,0
4377.25,4373.53,0
4378.25,4373.53,0
4379.25,4373.53,0
4380.25,4373.53,0
4381.25,4373.53,0
4384.6,4382,0
4385.6,4382,0
4387.6,4382.19,0
4389.29,4382.7,0
4390.42,4382.99,0
4392.14,4388.29,0
4393.41,4389.42,0
4394.41,4389.42,0
4396.45,4391.13,0
4398,4391.14,0
4400.27,4398.09,0
4402.17,4398.26,0
4403.68,4398.74,0
4405.82,4402.68,0
4407.26,4404.34,0
4408.26,4404.34,0
4411.68,4404.82,0
4412.68,4404.82,0
4414.61,4408.95,0
4415.67,4409.68,0
4416.67,4409.68,0
4418.14,4413.61,0
4419.14,4413.61,0
4420.61,4416.67,0
4421.62,4416.99,0
4422.62,4416.99,0
4423.84,4419.33,0
4425.24,4419.61,0
4426.24,4419.61,0
4428.12,4420.62,0
4429.12,4420.62,0
4430.28,4422.72,0
4431.28,4422.72,0
4432.28,4422.72,0
4438,4434.78,0
4439.27,4435.12,0
4441.09,4435.97,0
4442.09,4435.97,0
4443.09,4435.97,0
4444.39,4436.29,0
4445.72,4437,0
4446.72,4437,0
4451.1,4449.01,0
4452.1,4449.01,0
4453.1,4449.01,0
4454.1,4449.01,0
4455.33,4449.23,0
4456.33,4449.23,0
4457.76,4450.07,0
4458.76,4450.07,0
4459.76,4450.07,0
4464.31,4461.82,0
4465.31,4461.82,0
4466.31,4461.82,0
4468.61,4463.19,0
4469.61,4463.19,0
4470.61,4463.19,0
4471.61,4463.19,0
4473.57,4463.28,0
4475.1,4463.31,0
4476.66,4467.61,0
4478.14,4472.57,0
4479.14,4472.57,0
4482.04,4475.66,0
4484.54,4480.24,0
4486.23,4481.04,0
4487.23,4481.04,0
4488.23,4481.04,0
4490.83,4489,0
4491.97,4489.14,0
4493.07,4489.25,0
4496.44,4494.11,0
4499.59,4496.5,0
4501.65,4497.54,0
4503.65,4500.09,0
4504.7,4500.65,0
4506.08,4502.14,0
4507.08,4502.14,0
4510.22,4507.12,0
4511.23,4507.55,0
4512.28,4508.44,0
4513.97,4508.64,0
4517.38,4512.97,0
4518.38,4512.97,0
4521.37,4519.2,0
4522.37,4519.2,0
4525.22,4519.43,0
4527.2,4520.12,0
4530.75,4526.2,0
4532.45,4528.1,0
4533.6,4528.51,0
4535.14,4529.02,0
4536.14,4529.02,0
4537.14,4529.02,0
4541.62,4538.63,0
4542.63,4539.11,0
4545.81,4541.63,0
4547.33,4543.46,0
4548.53,4543.48,0
4549.53,4543.48,0
4551.73,4546.33,0
4553.2,4550.36,0
4554.2,4550.36,0
4555.72,4550.73,0
4556.87,4552.11,0
4558.87,4554.72,0
4560.79,4555.87,0
4561.79,4555.87,0
4562.79,4555.87,0
4563.79,4555.87,0
4564.79,4555.87,0
4566.77,4557.7,0
4567.77,4557.7,0
4570.69,4568.2,0
4572.85,4568.9,0
4573.85,4568.9,0
4577.19,4575.03,0
4578.19,4575.03,0
4580.24,4575.29,0
4581.87,4576.19,0
4582.87,4576.19,0
4583.87,4576.19,0
4584.87,4576.19,0
4588.25,4579.24,0
4589.25,4579.24,0
4590.85,4586.75,0
4594.3,4591.59,0
4595.59,4592.43,0
4598.51,4593.3,0
4604.76,4601.67,0
4605.76,4601.67,0
4606.76,4601.67,0
4607.76,4601.67,0
4608.76,4601.67,0
4613.41,4610.02,0
4614.99,4611.04,0
4615.99,4611.04,0
4617.69,4613.97,0
4618.69,4613.97,0
4621.2,4616.64,0
4622.2,4616.64,0
4624.47,4619.57,0
4625.73,4620.2,0
4627.25,4622.23,0
4628.25,4622.23,0
4630.31,4624.73,0
4631.31,4624.73,0
4632.76,4626.25,0
4633.76,4626.25,0
4634.93,4628.48,0
4636.03,4628.88,0
4637.03,4628.88,0
4638.03,4628.88,0
4639.03,4628.88,0
4640.03,4628.88,0
4642.1,4631.76,0
4643.1,4631.76,0
4644.88,4635.03,0
4645.95,4640.73,0
4646.99,4641.1,0
4647.99,4641.1,0
4649.08,4643.77,0
4650.08,4643.88,0
4651.79,4645.99,0
4652.79,4645.99,0
4653.79,4645.99,0
4655.02,4648.08,0
4656.71,4650.7,0
4657.71,4650.7,0
4660.52,4655.71,0
4661.52,4655.71,0
4662.52,4655.71,0
4663.61,4658.22,0
4664.85,4658.93,0
4665.99,4659.52,0
4667.34,4662.58,0
4668.34,4662.58,0
4673.54,4670.11,0
4675.16,4671.88,0
4676.16,4671.88,0
4677.98,4672.54,0
4679.92,4673.65,0
4682.07,4674.16,0
4683.8,4680.25,0
4685.4,4681.07,0
4686.4,4681.07,0
4687.4,4681.07,0
4688.75,4682.8,0
4690.46,4687.56,0
4693.55,4690.86,0
4694.55,4690.86,0
4695.55,4690.86,0
4696.55,4690.86,0
4697.99,4691.59,0
4699.61,4691.65,0
4704.09,4701.6,0
4705.09,4701.6,0
4706.09,4701.6,0
4707.29,4702.11,0
4708.29,4702.11,0
4710.1,4702.61,0
4711.1,4702.61,0
4712.1,4702.61,0
4713.93,4709.1,0
4715.06,4712.56,0
4716.06,4712.56,0
4717.06,4712.56,0
4719.7,4714.06,0
4720.7,4714.06,0
4721.7,4714.06,0
4722.7,4714.06,0
4723.7,4714.06,0
4725.3,4717.77,0
4727.15,4718.51,0
4728.32,4726.15,0
4729.32,4727.17,0
4730.94,4727.31,0
4731.94,4727.31,0
4733.94,4728.32,0
4734.94,4728.32,0
4740.29,4738.01,0
4741.93,4738.62,0
4743.63,4739.29,0
4744.98,4740.93,0
4746.17,4742.53,0
4747.28,4742.63,0
4748.28,4742.63,0
4749.29,4743.98,0
4751.63,4745.17,0
4752.82,4746.28,0
4754.38,4748.29,0
4755.55,4750.14,0
4756.55,4750.14,0
4757.99,4750.63,0
4759.22,4751.82,0
4760.99,4753.38,0
4762.91,4756.99,0
4764.36,4758.22,0
4765.36,4758.22,0
4767.25,4760.99,0
4768.33,4761.91,0
4770.62,4766.25,0
4772.13,4767.33,0
4774.47,4769.15,0
4776.74,4773.47,0
4779.61,4775.47,0
4780.61,4775.47,0
4781.61,4775.47,0
4782.67,4775.74,0
4786.56,4781.67,0
4792.89,4790.85,0
4794.77,4791.27,0
4795.77,4791.27,0
4797.2,4791.89,0
4798.2,4791.89,0
4799.86,4796.18,0
4800.86,4796.18,0
4802.83,4798.32,0
4804.17,4798.35,0
4805.71,4798.86,0
4807.52,4801.73,0
4809.75,4803.17,0
4811.79,4808.37,0
4812.79,4808.37,0
4814.53,4808.75,0
4815.92,4810.19,0
4816.92,4810.19,0
4818.34,4813.53,0
4821.71,4819.02,0
4823.38,4820.71,0
4825.67,4822.15,0
4826.82,4822.37,0
4827.82,4822.37,0
4831.61,4828.31,0
4832.61,4828.31,0
4834.3,4829.08,0
4835.3,4829.08,0
4837.14,4830.03,0
4838.59,4830.1,0
4840.35,4830.61,0
4841.35,4830.61,0
4842.86,4833.3,0
4845.09,4841.86,0
4846.11,4843.21,0
4850.1,4845.11,0
4851.17,4847.03,0
4855.6,4852.42,0
4856.6,4852.42,0
4857.6,4852.42,0
4858.6,4852.42,0
4861.61,4858.86,0
4863.86,4859.73,0
4865.46,4860.44,0
4866.83,4862.08,0
4868.99,4864.46,0
4871.16,4865.83,0
4873.75,4869.71,0
4874.76,4870.16,0
4875.94,4871.82,0
4876.97,4872.38,0
4880.82,4877.56,0
4882.67,4877.66,0
4884.42,4879.82,0
4885.42,4879.82,0
4886.42,4879.82,0
4887.86,4881.67,0
4888.86,4881.67,0
4890.62,4883.23,0
4892.95,4883.42,0
4894.6,4886.86,0
4896.48,4889.62,0
4897.48,4889.62,0
4900.86,4898.21,0
4903.28,4902.06,0
4905.68,4902.28,0
4906.68,4902.28,0
4907.68,4902.28,0
4909.47,4903.96,0
4910.47,4903.96,0
4911.99,4907.83,0
4912.99,4907.83,0
4914.25,4908.47,0
4917.87,4913.25,0
4918.87,4913.25,0
4919.87,4913.25,0
4920.87,4913.25,0
4922.4,4915.06,0
4924.11,4921.08,0
4925.15,4921.4,0
4927.13,4922.91,0
4928.93,4923.11,0
4930.87,4924.15,0
4932.12,4926.13,0
4933.15,4927.77,0
4935.84,4933.29,0
4936.84,4933.29,0
4939.25,4934.66,0
4943.93,4941.97,0
4946.29,4944.45,0
4947.29,4944.45,0
4949.59,4945.02,0
4950.59,4945.02,0
4952.36,4948,0
4954.49,4951.01,0
4955.76,4951.36,0
4956.76,4951.36,0
4957.82,4952.41,0
4958.82,4952.41,0
4960.27,4952.67,0
4961.27,4952.67,0
4965.7,4962.92,0
4966.7,4962.92,0
4967.7,4962.92,0
4968.7,4962.92,0
4969.7,4962.92,0
4971.51,4963.29,0
4973.14,4964.26,0
4975.1,4964.7,0
4976.74,4970.51,0
4978.08,4972.13,0
4979.86,4972.14,0
4981.11,4974.1,0
4982.11,4974.1,0
4983.28,4975.74,0
4984.28,4975.74,0
4985.28,4975.74,0
4986.65,4977.08,0
4989.73,4986.79,0
4991.6,4988.72,0
4992.6,4988.72,0
4995.54,4993.29,0
4996.63,4993.96,0
4997.63,4993.96,0
5000.2,4995.63,0
5001.7,4998.53,0
5002.7,4998.53,0
5003.7,4998.53,0
5004.7,4998.53,0
5007.3,4999.06,0
5008.51,4999.2,0
5009.51,4999.2,0
5010.51,4999.2,0
5011.51,4999.2,0
5012.71,5000.7,0
5013.71,5000.7,0
5015.46,5005.62,0
5016.46,5005.62,0
5018.71,5007.51,0
5020.44,5011.71,0
5021.44,5011.71,0
5022.44,5011.71,0
5023.44,5011.71,0
5024.44,5011.71,0
5025.44,5011.71,0
5026.69,5014.46,0
5027.69,5014.46,0
5030.09,5017.71,0
5031.86,5025.69,0
5032.86,5025.69,0
5033.86,5025.69,0
5034.94,5028.41,0
5035.94,5028.41,0
5037.26,5029.09,0
5038.57,5030.45,0
5039.57,5030.45,0
5041.73,5033.94,0
5042.73,5033.94,0
5043.87,5036.26,0
5044.88,5037.57,0
5045.88,5037.57,0
5047.17,5040.03,0
5048.55,5040.73,0
5050.27,5046.17,0
5051.91,5047.55,0
5053.8,5049.27,0
5054.8,5049.27,0
5056.21,5050.91,0
5057.7,5051.99,0
5058.7,5051.99,0
5059.7,5051.99,0
5060.98,5052.49,0
5062.76,5056.7,0
5063.76,5056.7,0
5064.76,5056.7,0
5065.76,5056.7,0
5067.68,5059.98,0
5068.7,5061.34,0
5071.27,5069.73,0
5073.3,5070.06,0
5074.42,5070.08,0
5078.22,5075.21,0
5080.24,5076.76,0
5081.71,5077.22,0
5083.32,5079.24,0
5084.32,5079.24,0
5086.63,5082.32,0
5087.63,5082.32,0
5089.73,5085.59,0
5090.73,5085.59,0
5092.53,5087.97,0
5093.65,5088.39,0
5094.65,5088.39,0
5095.65,5088.39,0
5098.09,5091.33,0
5099.71,5091.53,0
5101.69,5096.11,0
5102.79,5097.09,0
5104.12,5098.71,0
5105.56,5103.12,0
5106.56,5103.12,0
5109.8,5106.65,0
5112.26,5108.8,0
5114.05,5110.58,0
5115.34,5110.62,0
5117.08,5112.68,0
5118.28,5113.05,0
5119.77,5115.91,0
5123.63,5118.77,0
5126.25,5121.75,0
5127.62,5122.63,0
5128.62,5122.63,0
5129.62,5122.63,0
5131.9,5125.25,0
5133.93,5131.99,0
5135.63,5132.55,0
5136.63,5132.55,0
5137.63,5132.55,0
5139.27,5132.93,0
5141.17,5134.63,0
5143.93,5140.17,0
5145.2,5141.88,0
5149.27,5145.76,0
5151.88,5147.88,0
5152.88,5147.88,0
5153.88,5147.88,0
5154.88,5147.88,0
5157.67,5150.88,0
5160.36,5156.47,0
5161.36,5156.47,0
5162.36,5156.47,0
5163.44,5156.67,0
5164.44,5156.67,0
5167.86,5162.44,0
5168.86,5162.44,0
5170.14,5164.71,0
5171.14,5164.71,0
5172.29,5165.2,0
5175.15,5172.46,0
5176.73,5172.68,0
5178.43,5174.15,0
5179.43,5174.15,0
5180.43,5174.15,0
5181.43,5174.15,0
5182.69,5177.09,0
5185.02,5181.67,0
5186.69,5181.69,0
5187.78,5183.17,0
5194.3,5191.87,0
5195.55,5192.61,0
5196.55,5192.61,0
5197.6,5193.29,0
5198.6,5193.29,0
5200.19,5194.55,0
5202.38,5196.6,0
5203.38,5196.6,0
5204.51,5199.02,0
5205.57,5199.19,0
5206.57,5199.19,0
5207.74,5200.99,0
5210.67,5208.38,0
5212.63,5209.49,0
5213.63,5209.49,0
5214.63,5209.49,0
5215.63,5209.49,0
5218.89,5210.98,0
5219.89,5210.98,0
5221.68,5217.89,0
5222.99,5219.9,0
5224.09,5219.96,0
5226.6,5221.99,0
5227.6,5221.99,0
5228.6,5221.99,0
5229.6,5221.99,0
5230.6,5221.99,0
5231.62,5223.09,0
5232.62,5223.09,0
5233.62,5223.09,0
5234.62,5223.09,0
5235.62,5223.09,0
5238.2,5225.6,0
5239.2,5225.6,0
5240.2,5225.6,0
5241.26,5230.62,0
5242.52,5236.07,0
5243.52,5236.07,0
5244.52,5236.07,0
5245.52,5236.07,0
5246.52,5236.07,0
5248.17,5236.62,0
5249.25,5237.2,0
5251.07,5241.52,0
5252.45,5248.25,0
5253.46,5249.7,0
5254.46,5249.7,0
5260,5257.5,0
5262.09,5258.13,0
5263.09,5258.13,0
5264.88,5258.46,0
5265.88,5258.46,0
5266.99,5259,0
5269.41,5265.99,0
5273.89,5270.71,0
5277.29,5274.83,0
5279.64,5277.87,0
5280.64,5277.87,0
5281.64,5277.87,0
5282.64,5277.87,0
5283.69,5278.29,0
5284.69,5278.29,0
5287.2,5282.69,0
5288.2,5282.69,0
5290.29,5285.64,0
5292.98,5291.08,0
5294.96,5291.48,0
5296.71,5293.53,0
5297.71,5293.53,0
5300.04,5295,0
5301.75,5295.71,0
5303.6,5298.43,0
5304.6,5298.43,0
5310.26,5306.9,0
5313.3,5310.91,0
5314.5,5311.1,0
5315.5,5311.1,0
5316.5,5311.1,0
5318.37,5311.87,0
5321.09,5313.5,0
5323.47,5318.82,0
5324.47,5318.82,0
5325.47,5318.82,0
5327.05,5320.09,0
5328.05,5320.09,0
5329.05,5320.09,0
5330.26,5322.47,0
5333.67,5331.27,0
5334.67,5331.27,0
5335.67,5331.27,0
5336.67,5331.27,0
5338.53,5331.72,0
5340.67,5332.67,0
5341.67,5332.67,0
5344.72,5339.67,0
5346.27,5342.14,0
5347.39,5342.98,0
5348.39,5342.98,0
5349.39,5342.98,0
5353.83,5352,0
5355.41,5352.02,0
5356.45,5352.28,0
5357.45,5352.28,0
5358.96,5352.57,0
5363.56,5360,0
5365.01,5360.86,0
5366.69,5362.56,0
5368.05,5363.61,0
5369.75,5364.01,0
5370.93,5365.69,0
5372.38,5368.75,0
5373.38,5368.75,0
5374.52,5369.79,0
5377.05,5373.52,0
5378.51,5375.03,0
5380.17,5375.43,0
5381.59,5375.68,0
5382.85,5376.05,0
5384.09,5377.51,0
5385.09,5377.51,0
5388.04,5385.53,0
5389.61,5386.88,0
5391.79,5388.12,0
5392.79,5388.12,0
5393.79,5388.12,0
5396.43,5394.7,0
5397.43,5394.7,0
5398.43,5394.7,0
5400.23,5395.29,0
5401.23,5395.29,0
5407.75,5403.97,0
5409.64,5405.27,0
5410.67,5406.06,0
5411.87,5407.94,0
5413.22,5409.67,0
5414.22,5409.67,0
5417.51,5414.82,0
5418.97,5415.36,0
5420.5,5416.51,0
5421.5,5416.51,0
5422.5,5416.51,0
5425.22,5419.32,0
5426.22,5419.32,0
5429.81,5427.29,0
5432.54,5428.81,0
5435.54,5433.21,0
5436.77,5433.68,0
5437.77,5433.68,0
5439.02,5433.71,0
5440.02,5433.71,0
5441.02,5433.71,0
5443.32,5434.54,0
5445.49,5441.68,0
5447.21,5444.45,0
5448.21,5444.45,0
5449.21,5444.45,0
5450.21,5444.45,0
5452.09,5445.73,0
5456.15,5452.92,0
5457.15,5452.92,0
5458.15,5452.92,0
5459.84,5453.36,0
5461.45,5454.63,0
5463.19,5458.84,0
5465.1,5460.13,0
5466.1,5460.13,0
5467.1,5460.13,0
5470.36,5468.44,0
5471.97,5468.97,0
5472.97,5468.97,0
5474.94,5469,0
5477.53,5470.97,0
5478.53,5470.97,0
5480.27,5475.98,0
5481.27,5475.98,0
5484.38,5482.09,0
5486.28,5482.44,0
5487.28,5482.44,0
5490.17,5483.38,0
5491.17,5483.38,0
5494.19,5491.71,0
5495.79,5492.35,0
5498.58,5494.79,0
5500.37,5497.3,0
5501.37,5497.3,0
5502.77,5497.44,0
5503.77,5497.44,0
5504.77,5497.44,0
5506.46,5497.58,0
5507.94,5501.77,0
5509.57,5505.46,0
5510.77,5506.65,0
5512.53,5506.78,0
5513.53,5506.78,0
5515.77,5508.57,0
5516.77,5508.57,0
5519.5,5514.08,0
5520.5,5514.08,0
5522.01,5514.77,0
5523.01,5514.77,0
5524.22,5516.86,0
5525.22,5516.86,0
5526.22,5516.86,0
5527.22,5516.86,0
5531.82,5529.58,0
5532.82,5529.58,0
5533.82,5529.58,0
5534.82,5529.58,0
5535.97,5529.81,0
5538,5530.82,0
5539,5530.82,0
5540.77,5534.97,0
5542.24,5536.47,0
5543.24,5536.47,0
5545.64,5537,0
5547.82,5543.91,0
5549.41,5544.64,0
5550.42,5546.46,0
5552.91,5548.41,0
5553.91,5548.41,0
5554.92,5549.42,0
5557.08,5551.91,0
5558.91,5555.71,0
5560.56,5555.75,0
5562.73,5557.91,0
5565.44,5561.73,0
5566.44,5561.73,0
5567.44,5561.73,0
5569.07,5563.4,0
5571.47,5564.44,0
5573.44,5570.47,0
5574.44,5570.47,0
5575.44,5570.47,0
5577.25,5571.83,0
5578.47,5572,0
5580.08,5576.25,0
5581.08,5576.25,0
5582.08,5576.25,0
5583.32,5577.47,0
5584.32,5577.47,0
5585.92,5582.32,0
5587.86,5584.6,0
5588.98,5584.8,0
5590.78,5584.92,0
5593.87,5591.07,0
5595.13,5591.97,0
5596.13,5591.97,0
5597.41,5592.45,0
5599.71,5594.13,0
5602.45,5598.61,0
5603.45,5598.61,0
5604.45,5598.61,0
5605.45,5598.61,0
5607.06,5598.71,0
5609.64,5607.81,0
5610.88,5608.6,0
5611.88,5608.6,0
5613.77,5609.67,0
5614.77,5609.67,0
5616.43,5609.84,0
5619.57,5615.43,0
5620.71,5616.67,0
5621.71,5616.67,0
5623.71,5617.7,0
5624.71,5617.7,0
5625.71,5617.7,0
5626.8,5618.57,0
5628.26,5619.71,0
5629.87,5622.71,0
5631.66,5628.6,0
5633.35,5628.87,0
5634.35,5628.87,0
5637.42,5630.66,0
5638.42,5630.66,0
5639.42,5630.66,0
5641.18,5635.55,0
5643.55,5641.92,0
5644.55,5641.92,0
5645.55,5641.92,0
5647.11,5642.28,0
5648.41,5642.42,0
5650.34,5645.9,0
5651.34,5645.9,0
5652.34,5645.9,0
5655.07,5649.34,0
5656.07,5649.34,0
5660.09,5657.45,0
5662.23,5658.18,0
5664.41,5660.37,0
5665.74,5663.19,0
5666.91,5663.37,0
5667.95,5663.41,0
5668.95,5663.41,0
5669.95,5663.41,0
5671.65,5664.74,0
5672.65,5664.74,0
5673.65,5664.74,0
5675.23,5665.91,0
5677.43,5670.6,0
5678.82,5670.65,0
5680.25,5676.22,0
5682.97,5680.3,0
5683.97,5680.3,0
5685.13,5680.88,0
5689.11,5685.5,0
5690.11,5685.5,0
5691.24,5686.36,0
5693.12,5687.72,0
5694.12,5687.72,0
5695.12,5687.72,0
5696.46,5688.11,0
5701.3,5697.58,0
5702.3,5697.58,0
5704.8,5699.1,0
5706.65,5702.85,0
5708.51,5705.11,0
5709.51,5705.11,0
5710.51,5705.11,0
5711.7,5705.21,0
5712.76,5705.65,0
5714.77,5710.7,0
5719.26,5716.66,0
5721.37,5718.09,0
5723.95,5720.37,0
5724.95,5720.37,0
5727.52,5722.94,0
5729.41,5722.95,0
5730.55,5725.39,0
5731.55,5725.39,0
5733.2,5725.76,0
5736.01,5732.2,0
5737.63,5734.7,0
5738.69,5735.01,0
5741.94,5739.09,0
5743.18,5739.6,0
5746.59,5743.4,0
5748.35,5743.41,0
5750.22,5747.35,0
5751.57,5748.5,0
5752.57,5748.5,0
5753.57,5748.5,0
5754.97,5748.61,0
5756.82,5749.14,0
5757.82,5749.14,0
5759.62,5750.57,0
5761.31,5753.97,0
5763.76,5761.8,0
5764.76,5761.8,0
5766.66,5762.07,0
5768.93,5762.76,0
5770.05,5765.66,0
5771.78,5767.07,0
5774.23,5767.93,0
5775.23,5767.93,0
5776.75,5769.05,0
5778.19,5770.78,0
5779.65,5775.75,0
5782.22,5778.58,0
5783.22,5778.58,0
5784.22,5778.58,0
5785.22,5778.58,0
5786.96,5780.41,0
5788.22,5781.22,0
5789.22,5781.22,0
5790.6,5785.75,0
5792.31,5789.34,0
5797.89,5794.56,0
5800.9,5796.89,0
5802.62,5798.99,0
5803.74,5799.43,0
5805.31,5799.9,0
5806.31,5799.9,0
5808.51,5802.74,0
5809.51,5802.74,0
5810.51,5802.74,0
5811.51,5802.74,0
5813.68,5806.47,0
5815.59,5807.19,0
5817.28,5811.85,0
5818.28,5811.85,0
5819.28,5811.85,0
5820.28,5811.85,0
5821.28,5811.85,0
5822.28,5811.85,0
5824.79,5814.59,0
5825.87,5816.15,0
5827.55,5822.87,0
5828.55,5822.87,0
5830.26,5823.79,0
5831.75,5826.36,0
5832.75,5826.36,0
5834.69,5826.55,0
5835.69,5826.55,0
5837.11,5829.26,0
5838.11,5829.26,0
5841.19,5836.11,0
5842.19,5836.11,0
5843.22,5838.92,0
5844.84,5839.48,0
5845.84,5839.48,0
5846.84,5839.48,0
5849.08,5842.22,0
5851.56,5849.12,0
5852.56,5849.12,0
5853.56,5849.12,0
5854.62,5849.62,0
5855.62,5849.62,0
5857.4,5850.46,0
5859.16,5850.56,0
5860.16,5850.56,0
5861.16,5850.56,0
5864.32,5858.16,0
5865.65,5862.34,0
5866.65,5862.34,0
5867.65,5862.34,0
5868.65,5862.35,0
5869.88,5863.32,0
5872.56,5867.65,0
5873.56,5867.65,0
5878.42,5875.11,0
5883.07,5880.21,0
5884.07,5880.21,0
5887.18,5882.07,0
5888.89,5884.5,0
5891.79,5887.89,0
5894.05,5890.66,0
5899.69,5897.66,0
5902.11,5898.21,0
5904.3,5900.52,0
5906.08,5901.11,0
5907.08,5901.11,0
5908.83,5903.3,0
5909.83,5903.3,0
5911.78,5904.49,0
5913.48,5905.08,0
5914.51,5907.18,0
5915.51,5907.18,0
5916.89,5907.83,0
5920.14,5915.89,0
5921.14,5915.89,0
5922.42,5918.66,0
5923.42,5918.66,0
5925.22,5919.14,0
5928.81,5925.95,0
5929.81,5925.95,0
5930.81,5925.95,0
5932.38,5926.39,0
5935.79,5931.38,0
5937.44,5932.94,0
5938.88,5933.24,0
5939.88,5933.24,0
5947.09,5944.2,0
5951.68,5949.02,0
5955.15,5952.27,0
5956.53,5952.39,0
5957.72,5952.97,0
5959.14,5953.9,0
5960.14,5953.9,0
5962.38,5955.53,0
5963.38,5955.53,0
5965.53,5963.61,0
5966.53,5963.61,0
5972.43,5969.51,0
5976.27,5973.46,0
5978.76,5976.55,0
5980.47,5977.76,0
5982.96,5979.45,0
5984.67,5981.21,0
5987.02,5983.55,0
5988.68,5983.67,0
5989.68,5983.67,0
5990.68,5983.67,0
5991.68,5983.67,0
5993.51,5986.02,0
5995.65,5992.16,0
5996.95,5992.32,0
5997.95,5992.32,0
6002.69,5999.93,0
6004.36,5999.94,0
6008.69,6005.26,0
6009.69,6005.26,0
6012.46,6007.69,0
6013.46,6007.69,0
6014.57,6009.72,0
6015.85,6010.25,0
6016.85,6010.25,0
6017.85,6010.25,0
6018.85,6010.25,0
6020.96,6013.57,0
6021.96,6013.57,0
6026.68,6023.37,0
6027.89,6025.03,0
6028.89,6025.03,0
6029.98,6025.37,0
6030.99,6025.68,0
6031.99,6025.68,0
6034.23,6026.89,0
6035.23,6026.89,0
6036.23,6026.89,0
6037.64,6029.99,0
6041.2,6037.81,0
6042.2,6037.81,0
6045.83,6043.36,0
6047.7,6044.64,0
6048.7,6044.64,0
6050.68,6044.67,0
6052.54,6046.14,0
6054.07,6049.68,0
6057.07,6053.07,0
6058.07,6053.07,0
6059.07,6053.07,0
6060.18,6055.01,0
6061.81,6056.06,0
6062.81,6056.06,0
6064.59,6059.18,0
6065.59,6059.18,0
6067.43,6060.29,0
6068.43,6060.29,0
6069.43,6060.29,0
6070.56,6060.81,0
6071.56,6060.81,0
6072.56,6060.81,0
6073.56,6060.81,0
6077.48,6073.74,0
6079.1,6075.49,0
6080.1,6075.49,0
6081.81,6076.48,0
6082.81,6076.48,0
6086.75,6084.13,0
6089.17,6085.68,0
6091.03,6087.3,0
6092.03,6087.3,0
6094.13,6089.21,0
6095.61,6092.74,0
6097.4,6093.13,0
6098.85,6094.34,0
6100.16,6094.59,0
6102.37,6097.85,0
6104.98,6102.71,0
6105.98,6102.71,0
6106.98,6102.71,0
6108.2,6103.03,0
6109.85,6103.87,0
6110.85,6103.87,0
6113.5,6108.85,0
6114.55,6111.61,0
6116.32,6112.39,0
6120.04,6115.32,0
6121.04,6115.32,0
6122.04,6115.32,0
6123.89,6116.91,0
6127.74,6122.89,0
6129.39,6125.78,0
6133.75,6130.57,0
6137.15,6132.75,0
6139.32,6134.48,0
6141.05,6136.15,0
6142.05,6136.15,0
6143.05,6136.15,0
6145.14,6143.06,0
6146.84,6143.96,0
